index,LocationType,TimeFrame_x,DataFormat_CI,Num of Child Immigrants,Location,Time,Data Type,TimeFrame_UE,DataFormat_UE,Number of Unemployed Parents
1512,State,2002-2004,Percent,0.16,Maryland,January,Percent,2006,Percent,0.04
1513,State,2002-2004,Percent,0.16,Maryland,February,Percent,2006,Percent,0.04
1514,State,2002-2004,Percent,0.16,Maryland,March,Percent,2006,Percent,0.036
1515,State,2002-2004,Percent,0.16,Maryland,April,Percent,2006,Percent,0.035
1516,State,2002-2004,Percent,0.16,Maryland,May,Percent,2006,Percent,0.038
1517,State,2002-2004,Percent,0.16,Maryland,June,Percent,2006,Percent,0.041
1518,State,2002-2004,Percent,0.16,Maryland,July,Percent,2006,Percent,0.043
1519,State,2002-2004,Percent,0.16,Maryland,August,Percent,2006,Percent,0.04
1520,State,2002-2004,Percent,0.16,Maryland,September,Percent,2006,Percent,0.037
1521,State,2002-2004,Percent,0.16,Maryland,October,Percent,2006,Percent,0.036
1522,State,2002-2004,Percent,0.16,Maryland,November,Percent,2006,Percent,0.037
1523,State,2002-2004,Percent,0.16,Maryland,December,Percent,2006,Percent,0.035
1524,State,2002-2004,Percent,0.16,Maryland,January,Percent,2007,Percent,0.041
1525,State,2002-2004,Percent,0.16,Maryland,February,Percent,2007,Percent,0.039
1526,State,2002-2004,Percent,0.16,Maryland,March,Percent,2007,Percent,0.034
1527,State,2002-2004,Percent,0.16,Maryland,April,Percent,2007,Percent,0.032
1528,State,2002-2004,Percent,0.16,Maryland,May,Percent,2007,Percent,0.033
1529,State,2002-2004,Percent,0.16,Maryland,June,Percent,2007,Percent,0.037
1530,State,2002-2004,Percent,0.16,Maryland,July,Percent,2007,Percent,0.037
1531,State,2002-2004,Percent,0.16,Maryland,August,Percent,2007,Percent,0.034
1532,State,2002-2004,Percent,0.16,Maryland,September,Percent,2007,Percent,0.033
1533,State,2002-2004,Percent,0.16,Maryland,October,Percent,2007,Percent,0.033
1534,State,2002-2004,Percent,0.16,Maryland,November,Percent,2007,Percent,0.031
1535,State,2002-2004,Percent,0.16,Maryland,December,Percent,2007,Percent,0.031
1536,State,2002-2004,Percent,0.16,Maryland,January,Percent,2008,Percent,0.036
1537,State,2002-2004,Percent,0.16,Maryland,February,Percent,2008,Percent,0.035
1538,State,2002-2004,Percent,0.16,Maryland,March,Percent,2008,Percent,0.035
1539,State,2002-2004,Percent,0.16,Maryland,April,Percent,2008,Percent,0.033
1540,State,2002-2004,Percent,0.16,Maryland,May,Percent,2008,Percent,0.038
1541,State,2002-2004,Percent,0.16,Maryland,June,Percent,2008,Percent,0.043
1542,State,2002-2004,Percent,0.16,Maryland,July,Percent,2008,Percent,0.044
1543,State,2002-2004,Percent,0.16,Maryland,August,Percent,2008,Percent,0.046
1544,State,2002-2004,Percent,0.16,Maryland,September,Percent,2008,Percent,0.045
1545,State,2002-2004,Percent,0.16,Maryland,October,Percent,2008,Percent,0.048
1546,State,2002-2004,Percent,0.16,Maryland,November,Percent,2008,Percent,0.052
1547,State,2002-2004,Percent,0.16,Maryland,December,Percent,2008,Percent,0.056
1548,State,2002-2004,Percent,0.16,Maryland,January,Percent,2009,Percent,0.067
1549,State,2002-2004,Percent,0.16,Maryland,February,Percent,2009,Percent,0.072
1550,State,2002-2004,Percent,0.16,Maryland,March,Percent,2009,Percent,0.071
1551,State,2002-2004,Percent,0.16,Maryland,April,Percent,2009,Percent,0.068
1552,State,2002-2004,Percent,0.16,Maryland,May,Percent,2009,Percent,0.073
1553,State,2002-2004,Percent,0.16,Maryland,June,Percent,2009,Percent,0.077
1554,State,2002-2004,Percent,0.16,Maryland,July,Percent,2009,Percent,0.076
1555,State,2002-2004,Percent,0.16,Maryland,August,Percent,2009,Percent,0.075
1556,State,2002-2004,Percent,0.16,Maryland,September,Percent,2009,Percent,0.075
1557,State,2002-2004,Percent,0.16,Maryland,October,Percent,2009,Percent,0.076
1558,State,2002-2004,Percent,0.16,Maryland,November,Percent,2009,Percent,0.076
1559,State,2002-2004,Percent,0.16,Maryland,December,Percent,2009,Percent,0.076
1560,State,2002-2004,Percent,0.16,Maryland,January,Percent,2010,Percent,0.081
1561,State,2002-2004,Percent,0.16,Maryland,February,Percent,2010,Percent,0.083
1562,State,2002-2004,Percent,0.16,Maryland,March,Percent,2010,Percent,0.081
1563,State,2002-2004,Percent,0.16,Maryland,April,Percent,2010,Percent,0.073
1564,State,2002-2004,Percent,0.16,Maryland,May,Percent,2010,Percent,0.074
1565,State,2002-2004,Percent,0.16,Maryland,June,Percent,2010,Percent,0.077
1566,State,2002-2004,Percent,0.16,Maryland,July,Percent,2010,Percent,0.078
1567,State,2002-2004,Percent,0.16,Maryland,August,Percent,2010,Percent,0.077
1568,State,2002-2004,Percent,0.16,Maryland,September,Percent,2010,Percent,0.074
1569,State,2002-2004,Percent,0.16,Maryland,October,Percent,2010,Percent,0.073
1570,State,2002-2004,Percent,0.16,Maryland,November,Percent,2010,Percent,0.074
1571,State,2002-2004,Percent,0.16,Maryland,December,Percent,2010,Percent,0.072
1572,State,2002-2004,Percent,0.16,Maryland,January,Percent,2011,Percent,0.078
1573,State,2002-2004,Percent,0.16,Maryland,February,Percent,2011,Percent,0.076
1574,State,2002-2004,Percent,0.16,Maryland,March,Percent,2011,Percent,0.073
1575,State,2002-2004,Percent,0.16,Maryland,April,Percent,2011,Percent,0.069
1576,State,2002-2004,Percent,0.16,Maryland,May,Percent,2011,Percent,0.071
1577,State,2002-2004,Percent,0.16,Maryland,June,Percent,2011,Percent,0.076
1578,State,2002-2004,Percent,0.16,Maryland,July,Percent,2011,Percent,0.075
1579,State,2002-2004,Percent,0.16,Maryland,August,Percent,2011,Percent,0.074
1580,State,2002-2004,Percent,0.16,Maryland,September,Percent,2011,Percent,0.072
1581,State,2002-2004,Percent,0.16,Maryland,October,Percent,2011,Percent,0.07
1582,State,2002-2004,Percent,0.16,Maryland,November,Percent,2011,Percent,0.068
1583,State,2002-2004,Percent,0.16,Maryland,December,Percent,2011,Percent,0.068
1584,State,2002-2004,Percent,0.16,Maryland,January,Percent,2012,Percent,0.074
1585,State,2002-2004,Percent,0.16,Maryland,February,Percent,2012,Percent,0.074
1586,State,2002-2004,Percent,0.16,Maryland,March,Percent,2012,Percent,0.07
1587,State,2002-2004,Percent,0.16,Maryland,April,Percent,2012,Percent,0.065
1588,State,2002-2004,Percent,0.16,Maryland,May,Percent,2012,Percent,0.068
1589,State,2002-2004,Percent,0.16,Maryland,June,Percent,2012,Percent,0.073
1590,State,2002-2004,Percent,0.16,Maryland,July,Percent,2012,Percent,0.073
1591,State,2002-2004,Percent,0.16,Maryland,August,Percent,2012,Percent,0.071
1592,State,2002-2004,Percent,0.16,Maryland,September,Percent,2012,Percent,0.067
1593,State,2002-2004,Percent,0.16,Maryland,October,Percent,2012,Percent,0.067
1594,State,2002-2004,Percent,0.16,Maryland,November,Percent,2012,Percent,0.066
1595,State,2002-2004,Percent,0.16,Maryland,December,Percent,2012,Percent,0.067
1596,State,2002-2004,Percent,0.16,Maryland,January,Percent,2013,Percent,0.073
1597,State,2002-2004,Percent,0.16,Maryland,February,Percent,2013,Percent,0.071
1598,State,2002-2004,Percent,0.16,Maryland,March,Percent,2013,Percent,0.068
1599,State,2002-2004,Percent,0.16,Maryland,April,Percent,2013,Percent,0.063
1600,State,2002-2004,Percent,0.16,Maryland,May,Percent,2013,Percent,0.066
1601,State,2002-2004,Percent,0.16,Maryland,June,Percent,2013,Percent,0.07
1602,State,2002-2004,Percent,0.16,Maryland,July,Percent,2013,Percent,0.067
1603,State,2002-2004,Percent,0.16,Maryland,August,Percent,2013,Percent,0.065
1604,State,2002-2004,Percent,0.16,Maryland,September,Percent,2013,Percent,0.062
1605,State,2002-2004,Percent,0.16,Maryland,October,Percent,2013,Percent,0.065
1606,State,2002-2004,Percent,0.16,Maryland,November,Percent,2013,Percent,0.061
1607,State,2002-2004,Percent,0.16,Maryland,December,Percent,2013,Percent,0.058
1608,State,2002-2004,Percent,0.16,Maryland,January,Percent,2014,Percent,0.064
1609,State,2002-2004,Percent,0.16,Maryland,February,Percent,2014,Percent,0.064
1610,State,2002-2004,Percent,0.16,Maryland,March,Percent,2014,Percent,0.061
1611,State,2002-2004,Percent,0.16,Maryland,April,Percent,2014,Percent,0.054
1612,State,2002-2004,Percent,0.16,Maryland,May,Percent,2014,Percent,0.057
1613,State,2002-2004,Percent,0.16,Maryland,June,Percent,2014,Percent,0.06
1614,State,2002-2004,Percent,0.16,Maryland,July,Percent,2014,Percent,0.061
1615,State,2002-2004,Percent,0.16,Maryland,August,Percent,2014,Percent,0.059
1616,State,2002-2004,Percent,0.16,Maryland,September,Percent,2014,Percent,0.055
1617,State,2002-2004,Percent,0.16,Maryland,October,Percent,2014,Percent,0.055
1618,State,2002-2004,Percent,0.16,Maryland,November,Percent,2014,Percent,0.054
1619,State,2002-2004,Percent,0.16,Maryland,December,Percent,2014,Percent,0.052
1620,State,2002-2004,Percent,0.16,Maryland,January,Percent,2015,Percent,0.059
1621,State,2002-2004,Percent,0.16,Maryland,February,Percent,2015,Percent,0.057
1622,State,2002-2004,Percent,0.16,Maryland,March,Percent,2015,Percent,0.054
1623,State,2002-2004,Percent,0.16,Maryland,April,Percent,2015,Percent,0.048
1624,State,2002-2004,Percent,0.16,Maryland,May,Percent,2015,Percent,0.051
1625,State,2002-2004,Percent,0.16,Maryland,June,Percent,2015,Percent,0.053
1626,State,2002-2004,Percent,0.16,Maryland,July,Percent,2015,Percent,0.053
1627,State,2002-2004,Percent,0.16,Maryland,August,Percent,2015,Percent,0.05
1628,State,2002-2004,Percent,0.16,Maryland,September,Percent,2015,Percent,0.047
1629,State,2002-2004,Percent,0.16,Maryland,October,Percent,2015,Percent,0.048
1630,State,2002-2004,Percent,0.16,Maryland,November,Percent,2015,Percent,0.047
1631,State,2002-2004,Percent,0.16,Maryland,December,Percent,2015,Percent,0.044
1632,State,2002-2004,Percent,0.16,Maryland,January,Percent,2016,Percent,0.049
1633,State,2002-2004,Percent,0.16,Maryland,February,Percent,2016,Percent,0.048
1634,State,2002-2004,Percent,0.16,Maryland,March,Percent,2016,Percent,0.046
1635,State,2002-2004,Percent,0.16,Maryland,April,Percent,2016,Percent,0.041
1636,State,2002-2004,Percent,0.16,Maryland,May,Percent,2016,Percent,0.042
1637,State,2002-2004,Percent,0.16,Maryland,June,Percent,2016,Percent,0.047
1638,State,2002-2004,Percent,0.16,Maryland,July,Percent,2016,Percent,0.046
1639,State,2002-2004,Percent,0.16,Maryland,August,Percent,2016,Percent,0.046
1640,State,2002-2004,Percent,0.16,Maryland,September,Percent,2016,Percent,0.043
1641,State,2002-2004,Percent,0.16,Maryland,October,Percent,2016,Percent,0.044
1642,State,2002-2004,Percent,0.16,Maryland,November,Percent,2016,Percent,0.042
1643,State,2002-2004,Percent,0.16,Maryland,December,Percent,2016,Percent,0.041
1644,State,2002-2004,Percent,0.16,Maryland,January,Percent,2017,Percent,0.048
1645,State,2002-2004,Percent,0.16,Maryland,February,Percent,2017,Percent,0.046
1646,State,2002-2004,Percent,0.16,Maryland,March,Percent,2017,Percent,0.043
1647,State,2002-2004,Percent,0.16,Maryland,April,Percent,2017,Percent,0.039
1648,State,2002-2004,Percent,0.16,Maryland,May,Percent,2017,Percent,0.04
1649,State,2002-2004,Percent,0.16,Maryland,June,Percent,2017,Percent,0.044
1650,State,2002-2004,Percent,0.16,Maryland,July,Percent,2017,Percent,0.044
1651,State,2002-2004,Percent,0.16,Maryland,August,Percent,2017,Percent,0.043
1652,State,2002-2004,Percent,0.16,Maryland,September,Percent,2017,Percent,0.04
1653,State,2002-2004,Percent,0.16,Maryland,October,Percent,2017,Percent,0.04
1654,State,2002-2004,Percent,0.16,Maryland,November,Percent,2017,Percent,0.041
1655,State,2002-2004,Percent,0.16,Maryland,December,Percent,2017,Percent,0.04
1656,State,2002-2004,Percent,0.16,Maryland,January,Percent,2018,Percent,0.046
1657,State,2002-2004,Percent,0.16,Maryland,February,Percent,2018,Percent,0.045
1658,State,2002-2004,Percent,0.16,Maryland,March,Percent,2018,Percent,0.041
1659,State,2002-2004,Percent,0.16,Maryland,April,Percent,2018,Percent,0.037
1660,State,2002-2004,Percent,0.16,Maryland,May,Percent,2018,Percent,0.037
1661,State,2002-2004,Percent,0.16,Maryland,June,Percent,2018,Percent,0.043
1662,State,2002-2004,Percent,0.16,Maryland,July,Percent,2018,Percent,0.041
1663,State,2002-2004,Percent,0.16,Maryland,August,Percent,2018,Percent,0.04
1664,State,2002-2004,Percent,0.16,Maryland,September,Percent,2018,Percent,0.036
1665,State,2002-2004,Percent,0.16,Maryland,October,Percent,2018,Percent,0.036
1666,State,2002-2004,Percent,0.16,Maryland,November,Percent,2018,Percent,0.035
1667,State,2002-2004,Percent,0.16,Maryland,December,Percent,2018,Percent,0.036
1668,State,2002-2004,Percent,0.16,Maryland,January,Percent,2019,Percent,0.043
1669,State,2002-2004,Percent,0.16,Maryland,February,Percent,2019,Percent,0.04
1670,State,2002-2004,Percent,0.16,Maryland,March,Percent,2019,Percent,0.037
1671,State,2002-2004,Percent,0.16,Maryland,April,Percent,2019,Percent,0.032
1672,State,2002-2004,Percent,0.16,Maryland,May,Percent,2019,Percent,0.034
1673,State,2002-2004,Percent,0.16,Maryland,June,Percent,2019,Percent,0.039
1674,State,2002-2004,Percent,0.16,Maryland,July,Percent,2019,Percent,0.039
1675,State,2002-2004,Percent,0.16,Maryland,August,Percent,2019,Percent,0.037
1676,State,2002-2004,Percent,0.16,Maryland,September,Percent,2019,Percent,0.033
1677,State,2002-2004,Percent,0.16,Maryland,October,Percent,2019,Percent,0.033
1678,State,2002-2004,Percent,0.16,Maryland,November,Percent,2019,Percent,0.032
1679,State,2002-2004,Percent,0.16,Maryland,December,Percent,2019,Percent,0.03
1680,State,2002-2004,Percent,0.16,Maryland,January,Percent,2020,Percent,0.041
1681,State,2002-2004,Percent,0.16,Maryland,February,Percent,2020,Percent,0.041
1682,State,2002-2004,Percent,0.16,Maryland,March,Percent,2020,Percent,0.05
1683,State,2002-2004,Percent,0.16,Maryland,April,Percent,2020,Percent,0.095
1684,State,2002-2004,Percent,0.16,Maryland,May,Percent,2020,Percent,0.105
1685,State,2002-2004,Percent,0.16,Maryland,June,Percent,2020,Percent,0.088
1686,State,2002-2004,Percent,0.16,Maryland,July,Percent,2020,Percent,0.079
1687,State,2002-2004,Percent,0.16,Maryland,August,Percent,2020,Percent,0.067
1688,State,2002-2004,Percent,0.16,Maryland,September,Percent,2020,Percent,0.063
1689,State,2002-2004,Percent,0.16,Maryland,October,Percent,2020,Percent,0.06
1690,State,2002-2004,Percent,0.16,Maryland,November,Percent,2020,Percent,0.058
1691,State,2002-2004,Percent,0.16,Maryland,December,Percent,2020,Percent,0.057
1692,State,2002-2004,Percent,0.16,Maryland,January,Percent,2021,Percent,0.063
1693,State,2002-2004,Percent,0.16,Maryland,February,Percent,2021,Percent,0.061
1694,State,2002-2004,Percent,0.16,Maryland,March,Percent,2021,Percent,0.06
1695,State,2002-2004,Percent,0.16,Maryland,April,Percent,2021,Percent,0.057
1696,State,2002-2004,Percent,0.16,Maryland,May,Percent,2021,Percent,0.06
1697,State,2002-2004,Percent,0.16,Maryland,June,Percent,2021,Percent,0.067
1698,State,2002-2004,Percent,0.16,Maryland,July,Percent,2021,Percent,0.061
1699,State,2002-2004,Percent,0.16,Maryland,August,Percent,2021,Percent,0.062
1700,State,2002-2004,Percent,0.16,Maryland,September,Percent,2021,Percent,0.054
1701,State,2002-2004,Percent,0.16,Maryland,October,Percent,2021,Percent,0.052
1702,State,2002-2004,Percent,0.16,Maryland,November,Percent,2021,Percent,0.05
1703,State,2002-2004,Percent,0.16,Maryland,December,Percent,2021,Percent,0.047
1704,State,2002-2004,Percent,0.16,Maryland,January,Percent,2022,Percent,0.044
1705,State,2002-2004,Percent,0.16,Maryland,February,Percent,2022,Percent,0.044
1706,State,2002-2004,Percent,0.16,Maryland,March,Percent,2022,Percent,0.043
1707,State,2002-2004,Percent,0.16,Maryland,April,Percent,2022,Percent,0.034
1708,State,2002-2004,Percent,0.16,Maryland,May,Percent,2022,Percent,0.037
1709,State,2002-2004,Percent,0.16,Maryland,June,Percent,2022,Percent,0.047
1710,State,2002-2004,Percent,0.16,Maryland,July,Percent,2022,Percent,0.034
1711,State,2002-2004,Percent,0.16,Maryland,August,Percent,2022,Percent,0.035
1712,State,2002-2004,Percent,0.16,Maryland,September,Percent,2022,Percent,0.029
1713,State,2002-2004,Percent,0.16,Maryland,October,Percent,2022,Percent,0.031
1714,State,2002-2004,Percent,0.16,Maryland,November,Percent,2022,Percent,0.028
1715,State,2002-2004,Percent,0.16,Maryland,December,Percent,2022,Percent,0.025
1716,State,2002-2004,Percent,0.16,Maryland,January,Percent,2023,Percent,0.03
1717,State,2002-2004,Percent,0.16,Maryland,February,Percent,2023,Percent,0.031
1718,State,2002-2004,Percent,0.16,Maryland,March,Percent,2023,Percent,0.023
1719,State,2002-2004,Percent,0.16,Maryland,April,Percent,2023,Percent,0.019
1720,State,2002-2004,Percent,0.16,Maryland,May,Percent,2023,Percent,0.022
1721,State,2002-2004,Percent,0.16,Maryland,June,Percent,2023,Percent,0.017
1722,State,2002-2004,Percent,0.16,Maryland,July,Percent,2023,Percent,0.017
1723,State,2002-2004,Percent,0.16,Maryland,August,Percent,2023,Percent,0.018
1724,State,2002-2004,Percent,0.16,Maryland,September,Percent,2023,Percent,
1725,State,2002-2004,Percent,0.16,Maryland,October,Percent,2023,Percent,
1726,State,2002-2004,Percent,0.16,Maryland,November,Percent,2023,Percent,
1727,State,2002-2004,Percent,0.16,Maryland,December,Percent,2023,Percent,
1728,State,2005,Number,262000,Maryland,January,Percent,2000,Percent,0.037
1729,State,2005,Number,262000,Maryland,February,Percent,2000,Percent,0.038
1730,State,2005,Number,262000,Maryland,March,Percent,2000,Percent,0.035
1731,State,2005,Number,262000,Maryland,April,Percent,2000,Percent,0.032
1732,State,2005,Number,262000,Maryland,May,Percent,2000,Percent,0.036
1733,State,2005,Number,262000,Maryland,June,Percent,2000,Percent,0.036
1734,State,2005,Number,262000,Maryland,July,Percent,2000,Percent,0.038
1735,State,2005,Number,262000,Maryland,August,Percent,2000,Percent,0.038
1736,State,2005,Number,262000,Maryland,September,Percent,2000,Percent,0.034
1737,State,2005,Number,262000,Maryland,October,Percent,2000,Percent,0.033
1738,State,2005,Number,262000,Maryland,November,Percent,2000,Percent,0.035
1739,State,2005,Number,262000,Maryland,December,Percent,2000,Percent,0.033
1740,State,2005,Number,262000,Maryland,January,Percent,2001,Percent,0.041
